id,position,employer,date,location,href
4351620,Analityk Aktuarialny w zespole Solvency II,Towarzystwo Ubezpieczeñ na ¯ycie Cardif Polska S.A.,2016-01-18,"Warszawa, mazowieckie","/praca/analityk-aktuarialny-w-zespole-solvency-ii-warszawa,oferta,4351620"
4340383,Analityk Biznesowy IT,Europejski Fundusz Leasingowy,2016-01-18,"Wroc³aw, dolnoœl¹skie","/praca/analityk-biznesowy-it-wroclaw,oferta,4340383"
4345326,Business Analyst,Cargill Poland Sp. z o.o.,2016-01-17,"Kiszkowo (pow. gnieŸnieñski), wielkopolskie","/praca/business-analyst-kiszkowo-pow-gnieznienski,oferta,4345326"
4342183,Sales Bonus Customer Service Analyst,IBM BTO Business Consulting Services Sp. z o.o.,2016-01-17,"Kraków, ma³opolskie","/praca/sales-bonus-customer-service-analyst-krakow,oferta,4342183"
4342225,Sales Bonus Reporting Analyst,IBM BTO Business Consulting Services Sp. z o.o.,2016-01-17,"Kraków, ma³opolskie","/praca/sales-bonus-reporting-analyst-krakow,oferta,4342225"
4351006,Jira Support Analyst,ATSI S.A.,2016-01-15,"Kraków, ma³opolskie","/praca/jira-support-analyst-krakow,oferta,4351006"
4350413,Junior Data Analyst,Goldman Recruitment,2016-01-15,Belgia,"/praca/junior-data-analyst-belgia,oferta,4350413"
4350027,Financial Analyst - Derivatives,Experis Finance,2016-01-15,"Warszawa, mazowieckie","/praca/financial-analyst-derivatives-warszawa,oferta,4350027"
4334188,Junior Financial Analyst - Independent Price Verification (derivatives),Experis Finance,2016-01-15,"Warszawa, mazowieckie","/praca/junior-financial-analyst-independent-price-verification-derivatives-warszawa,oferta,4334188"
4334285,Junior  Data/Financial Analyst,Experis Finance,2016-01-15,"Warszawa, mazowieckie","/praca/junior-data-financial-analyst-warszawa,oferta,4334285"
4350832,M³odszy analityk ds. biznesu,ALAB laboratoria Sp z o.o.,2016-01-15,"Warszawa, mazowieckie","/praca/mlodszy-analityk-ds-biznesu-warszawa,oferta,4350832"
4350398,Analityk Testów Funkcjonalnych,ManpowerGroup Solutions II,2016-01-15,"Wroc³aw, dolnoœl¹skie","/praca/analityk-testow-funkcjonalnych-wroclaw,oferta,4350398"
4350356,Analityk Biznesowy (Telco),IT KONTRAKT,2016-01-15,"Warszawa, mazowieckie","/praca/analityk-biznesowy-telco-warszawa,oferta,4350356"
4348568,M³odszy Analityk Tekstów Biznesowych z j. tureckim/ francuskim/ w³oskim/ rosyjskim/ niemieckim,Arche Consulting Sp. z o.o.,2016-01-15,"Kraków, ma³opolskie","/praca/mlodszy-analityk-tekstow-biznesowych-z-j-tureckim-francuskim-wloskim-rosyjskim-n-krakow,oferta,4348568"
4348569,M³odszy Analityk Tekstów Biznesowych z j. tureckim/ francuskim/ w³oskim/ rosyjskim/ niemieckim,Arche Consulting Sp. z o.o.,2016-01-15,"Katowice, œl¹skie","/praca/mlodszy-analityk-tekstow-biznesowych-z-j-tureckim-francuskim-wloskim-rosyjskim-n-katowice,oferta,4348569"
4349228,Analityk biznesowy - bankowoœæ elektroniczna,Infovide-Matrix SA,2016-01-15,"Poznañ, wielkopolskie","/praca/analityk-biznesowy-bankowosc-elektroniczna-poznan,oferta,4349228"
4349795,Analityk Biznesowy Big Data,IT KONTRAKT,2016-01-14,"Warszawa, mazowieckie","/praca/analityk-biznesowy-big-data-warszawa,oferta,4349795"
4342032,IT Business Analyst with Dynamics,Volvo,2016-01-14,dolnoœl¹skie,"/praca/it-business-analyst-with-dynamics-dolnoslaskie,oferta,4342032"
4348687,IT Project Manager - Business Analyst,Smart Information Systems Poland Sp. z o.o.,2016-01-14,"Wroc³aw, dolnoœl¹skie","/praca/it-project-manager-business-analyst-wroclaw,oferta,4348687"
4348662,Senior Business Analyst,Experis IT Warszawa 126,2016-01-14,"Warszawa, mazowieckie","/praca/senior-business-analyst-warszawa,oferta,4348662"
4348744,Analityk Procesowy,QIBIT,2016-01-14,"Warszawa, mazowieckie","/praca/analityk-procesowy-warszawa,oferta,4348744"
4348745,Analityk Procesowy,QIBIT,2016-01-14,"Kraków, ma³opolskie","/praca/analityk-procesowy-krakow,oferta,4348745"
4347295,Data Scientist,Orange Polska,2016-01-13,"Warszawa, mazowieckie","/praca/data-scientist-warszawa,oferta,4347295"
4347173,Senior Data Scientist,Orange Polska,2016-01-13,"Warszawa, mazowieckie","/praca/senior-data-scientist-warszawa,oferta,4347173"
4346346,Business Intelligence Analyst,Hitachi,2016-01-13,"Kraków, ma³opolskie","/praca/business-intelligence-analyst-krakow,oferta,4346346"
4347412,Specjalista ds logistyki - Analityk,GRAAL S.A.,2016-01-13,"Zduny (pow. starogardzki), pomorskie","/praca/specjalista-ds-logistyki-analityk-zduny-pow-starogardzki,oferta,4347412"
4345756,M³odszy Analityk Systemowy w Biurze Informatyki,Concordia Polska,2016-01-13,"Poznañ, wielkopolskie","/praca/mlodszy-analityk-systemowy-w-biurze-informatyki-poznan,oferta,4345756"
4345074,Analityk Systemów Biznesowych,LPP S.A.,2016-01-13,"Gdañsk, pomorskie","/praca/analityk-systemow-biznesowych-gdansk,oferta,4345074"
4344530,Reconciliations Analyst with German and English,Groupon Customer Services Poland sp. z o.o.,2016-01-12,"Warszawa, mazowieckie","/praca/reconciliations-analyst-with-german-and-english-warszawa,oferta,4344530"
4343645,Junior Financial Analyst,NIELSEN,2016-01-12,"Warszawa, mazowieckie","/praca/junior-financial-analyst-warszawa,oferta,4343645"
4342219,Cost Research Analyst,Sigmar Recruitment Poland Sp. z.o.o,2016-01-12,"£ódŸ, Radomsko, ³ódzkie","/praca/cost-research-analyst-lodz-radomsko,oferta,4342219"
4342220,Cost Research Analyst,Sigmar Recruitment Poland Sp. z.o.o,2016-01-12,"Wroc³aw, dolnoœl¹skie","/praca/cost-research-analyst-wroclaw,oferta,4342220"
4343579,Analityk Laboratoryjny,HANGSEN SPÓ£KA Z OGRANICZON¥ ODPOWIEDZIALNOŒCI¥,2016-01-12,"Bytom, œl¹skie","/praca/analityk-laboratoryjny-bytom,oferta,4343579"
4344381,Analityk Systemowy,„BTA Insurance Company” SE Oddzia³ w Polsce,2016-01-12,"Suwa³ki, podlaskie","/praca/analityk-systemowy-suwalki,oferta,4344381"
4344497,Analityk Systemowy,„BTA Insurance Company” SE Oddzia³ w Polsce,2016-01-12,"Warszawa, mazowieckie","/praca/analityk-systemowy-warszawa,oferta,4344497"
4343293,Analityk Procesów Logistycznych,DSV Solutions,2016-01-12,"Stare Gnatowice (pow. warszawski zachodni), mazowieckie","/praca/analityk-procesow-logistycznych-stare-gnatowice-pow-warszawski-zachodni,oferta,4343293"
4342620,Programista-Analityk Systemów Biznesowych,PwC,2016-01-12,"Warszawa, mazowieckie","/praca/programista-analityk-systemow-biznesowych-warszawa,oferta,4342620"
4342627,Programista-Analityk Systemów Biznesowych,PwC,2016-01-12,"Kraków, ma³opolskie","/praca/programista-analityk-systemow-biznesowych-krakow,oferta,4342627"
4342179,Partner Kredytowy - Analityk,Bank Zachodni WBK S.A.,2016-01-12,"Warszawa, mazowieckie","/praca/partner-kredytowy-analityk-warszawa,oferta,4342179"
4342291,Analityk Systemów Informatycznych,PROVIDENT Polska,2016-01-12,"Warszawa, mazowieckie","/praca/analityk-systemow-informatycznych-warszawa,oferta,4342291"
4341860,Analityk Bezpieczeñstwa IT / Security Analyst,Experis IT Warszawa,2016-01-11,"Kraków, ma³opolskie","/praca/analityk-bezpieczenstwa-it-security-analyst-krakow,oferta,4341860"
4339022,Data Analyst,Groupon Customer Services Poland sp. z o.o.,2016-01-11,"Warszawa, mazowieckie","/praca/data-analyst-warszawa,oferta,4339022"
4341261,Konsultant - Analityk Systemowy,DomData AG Sp. z o.o.,2016-01-11,"Poznañ, wielkopolskie","/praca/konsultant-analityk-systemowy-poznan,oferta,4341261"
4341262,Konsultant - Analityk Systemowy,DomData AG Sp. z o.o.,2016-01-11,"Warszawa, mazowieckie","/praca/konsultant-analityk-systemowy-warszawa,oferta,4341262"
4340483,M³odszy Analityk w Biurze Informatyki - zespó³ dane i raporty,Concordia Polska,2016-01-11,"Poznañ, wielkopolskie","/praca/mlodszy-analityk-w-biurze-informatyki-zespol-dane-i-raporty-poznan,oferta,4340483"
4340530,Analityk biznesowy,QUMAK S.A.,2016-01-11,"Warszawa, mazowieckie","/praca/analityk-biznesowy-warszawa,oferta,4340530"
4339518,Analityk danych,Work Service,2016-01-11,"Piekary Œl¹skie, œl¹skie","/praca/analityk-danych-piekary-slaskie,oferta,4339518"
4338395,Analityk/Projektant aplikacji mobilnych,Grupa Pracuj,2016-01-08,"Warszawa, mazowieckie","/praca/analityk-projektant-aplikacji-mobilnych-warszawa,oferta,4338395"
4331629,Capability Network - Sourcing & Procurement Analyst,Accenture,2016-01-07,"Warszawa, mazowieckie","/praca/capability-network-sourcing-procurement-analyst-warszawa,oferta,4331629"
4332317,Capability Network - Digital Strategy – Analyst,Accenture,2016-01-07,"Warszawa, mazowieckie","/praca/capability-network-digital-strategy-analyst-warszawa,oferta,4332317"
4332341,Capability Network - Supply Chain Management Analyst / Consultant,Accenture,2016-01-07,"Warszawa, mazowieckie","/praca/capability-network-supply-chain-management-analyst-consultant-warszawa,oferta,4332341"
4332507,Capability Network - Business Process Management Analyst - Consultant,Accenture,2016-01-07,"Warszawa, mazowieckie","/praca/capability-network-business-process-management-analyst-consultant-warszawa,oferta,4332507"
